StateCode,StateName,TypeOfDisability,TypeOfRegion,Sex,TotalWork,Nonworkers
14,State - MANIPUR (14),InSeeing, Total ,Females,3810,5469
14,State - MANIPUR (14),InSeeing, Rural ,Persons,6780,6649
14,State - MANIPUR (14),InSeeing, Rural ,Males,3885,3085
14,State - MANIPUR (14),InSeeing, Rural ,Females,2895,3564
14,State - MANIPUR (14),InSeeing, Urban ,Persons,2441,3324
14,State - MANIPUR (14),InSeeing, Urban ,Males,1526,1419
14,State - MANIPUR (14),InSeeing, Urban ,Females,915,1905
14,State - MANIPUR (14),InHearing, Total ,Persons,6520,6371
14,State - MANIPUR (14),InHearing, Total ,Males,3798,2890
14,State - MANIPUR (14),InHearing, Total ,Females,2722,3481
14,State - MANIPUR (14),InHearing, Rural ,Persons,5078,4585
14,State - MANIPUR (14),InHearing, Rural ,Males,2897,2153
14,State - MANIPUR (14),InHearing, Rural ,Females,2181,2432
14,State - MANIPUR (14),InHearing, Urban ,Persons,1442,1786
14,State - MANIPUR (14),InHearing, Urban ,Males,901,737
14,State - MANIPUR (14),InHearing, Urban ,Females,541,1049
14,State - MANIPUR (14),InSpeech, Total ,Persons,1134,1527
14,State - MANIPUR (14),InSpeech, Total ,Males,705,783
14,State - MANIPUR (14),InSpeech, Total ,Females,429,744
14,State - MANIPUR (14),InSpeech, Rural ,Persons,818,1015
14,State - MANIPUR (14),InSpeech, Rural ,Males,502,536
14,State - MANIPUR (14),InSpeech, Rural ,Females,316,479
14,State - MANIPUR (14),InSpeech, Urban ,Persons,316,512
14,State - MANIPUR (14),InSpeech, Urban ,Males,203,247
14,State - MANIPUR (14),InSpeech, Urban ,Females,113,265
14,State - MANIPUR (14),InMovement, Total ,Persons,1829,3486
14,State - MANIPUR (14),InMovement, Total ,Males,1246,1919
14,State - MANIPUR (14),InMovement, Total ,Females,583,1567
14,State - MANIPUR (14),InMovement, Rural ,Persons,1297,2211
14,State - MANIPUR (14),InMovement, Rural ,Males,868,1227
14,State - MANIPUR (14),InMovement, Rural ,Females,429,984
14,State - MANIPUR (14),InMovement, Urban ,Persons,532,1275
14,State - MANIPUR (14),InMovement, Urban ,Males,378,692
14,State - MANIPUR (14),InMovement, Urban ,Females,154,583
14,State - MANIPUR (14),MentalRetardation, Total ,Persons,1554,3292
14,State - MANIPUR (14),MentalRetardation, Total ,Males,943,1683
14,State - MANIPUR (14),MentalRetardation, Total ,Females,611,1609
14,State - MANIPUR (14),MentalRetardation, Rural ,Persons,1198,1950
14,State - MANIPUR (14),MentalRetardation, Rural ,Males,717,1037
14,State - MANIPUR (14),MentalRetardation, Rural ,Females,481,913
14,State - MANIPUR (14),MentalRetardation, Urban ,Persons,356,1342
14,State - MANIPUR (14),MentalRetardation, Urban ,Males,226,646
14,State - MANIPUR (14),MentalRetardation, Urban ,Females,130,696
14,State - MANIPUR (14),MentalIllness, Total ,Persons,400,1059
14,State - MANIPUR (14),MentalIllness, Total ,Males,258,584
14,State - MANIPUR (14),MentalIllness, Total ,Females,142,475
14,State - MANIPUR (14),MentalIllness, Rural ,Persons,284,557
14,State - MANIPUR (14),MentalIllness, Rural ,Males,175,299
14,State - MANIPUR (14),MentalIllness, Rural ,Females,109,258
14,State - MANIPUR (14),MentalIllness, Urban ,Persons,116,502
14,State - MANIPUR (14),MentalIllness, Urban ,Males,83,285
14,State - MANIPUR (14),MentalIllness, Urban ,Females,33,217
14,State - MANIPUR (14),AnyOther, Total ,Persons,3974,4654
14,State - MANIPUR (14),AnyOther, Total ,Males,2323,2193
14,State - MANIPUR (14),AnyOther, Total ,Females,1651,2461
14,State - MANIPUR (14),AnyOther, Rural ,Persons,2691,2963
14,State - MANIPUR (14),AnyOther, Rural ,Males,1557,1459
14,State - MANIPUR (14),AnyOther, Rural ,Females,1134,1504
14,State - MANIPUR (14),AnyOther, Urban ,Persons,1283,1691
14,State - MANIPUR (14),AnyOther, Urban ,Males,766,734
14,State - MANIPUR (14),AnyOther, Urban ,Females,517,957
14,State - MANIPUR (14),MultipleDisability, Total ,Persons,950,2603
14,State - MANIPUR (14),MultipleDisability, Total ,Males,575,1359
14,State - MANIPUR (14),MultipleDisability, Total ,Females,375,1244
14,State - MANIPUR (14),MultipleDisability, Rural ,Persons,732,1680
14,State - MANIPUR (14),MultipleDisability, Rural ,Males,441,888
14,State - MANIPUR (14),MultipleDisability, Rural ,Females,291,792
14,State - MANIPUR (14),MultipleDisability, Urban ,Persons,218,923
14,State - MANIPUR (14),MultipleDisability, Urban ,Males,134,471
14,State - MANIPUR (14),MultipleDisability, Urban ,Females,84,452
15,State - MIZORAM (15),TotalDisabledPopulation, Total ,Persons,5499,9661
15,State - MIZORAM (15),TotalDisabledPopulation, Total ,Males,3540,4658
15,State - MIZORAM (15),TotalDisabledPopulation, Total ,Females,1959,5003
15,State - MIZORAM (15),TotalDisabledPopulation, Rural ,Persons,3582,5045
15,State - MIZORAM (15),TotalDisabledPopulation, Rural ,Males,2256,2328
15,State - MIZORAM (15),TotalDisabledPopulation, Rural ,Females,1326,2717
15,State - MIZORAM (15),TotalDisabledPopulation, Urban ,Persons,1917,4616
15,State - MIZORAM (15),TotalDisabledPopulation, Urban ,Males,1284,2330
15,State - MIZORAM (15),TotalDisabledPopulation, Urban ,Females,633,2286
15,State - MIZORAM (15),InSeeing, Total ,Persons,809,1226
15,State - MIZORAM (15),InSeeing, Total ,Males,557,530
15,State - MIZORAM (15),InSeeing, Total ,Females,252,696
15,State - MIZORAM (15),InSeeing, Rural ,Persons,540,697
15,State - MIZORAM (15),InSeeing, Rural ,Males,379,290
15,State - MIZORAM (15),InSeeing, Rural ,Females,161,407
15,State - MIZORAM (15),InSeeing, Urban ,Persons,269,529
15,State - MIZORAM (15),InSeeing, Urban ,Males,178,240
15,State - MIZORAM (15),InSeeing, Urban ,Females,91,289
15,State - MIZORAM (15),InHearing, Total ,Persons,1742,1612
15,State - MIZORAM (15),InHearing, Total ,Males,1105,723
15,State - MIZORAM (15),InHearing, Total ,Females,637,889
15,State - MIZORAM (15),InHearing, Rural ,Persons,1117,872
15,State - MIZORAM (15),InHearing, Rural ,Males,685,370
15,State - MIZORAM (15),InHearing, Rural ,Females,432,502
15,State - MIZORAM (15),InHearing, Urban ,Persons,625,740
15,State - MIZORAM (15),InHearing, Urban ,Males,420,353
15,State - MIZORAM (15),InHearing, Urban ,Females,205,387
15,State - MIZORAM (15),InSpeech, Total ,Persons,456,707
15,State - MIZORAM (15),InSpeech, Total ,Males,281,320
15,State - MIZORAM (15),InSpeech, Total ,Females,175,387
15,State - MIZORAM (15),InSpeech, Rural ,Persons,341,394
15,State - MIZORAM (15),InSpeech, Rural ,Males,209,190
15,State - MIZORAM (15),InSpeech, Rural ,Females,132,204
15,State - MIZORAM (15),InSpeech, Urban ,Persons,115,313
15,State - MIZORAM (15),InSpeech, Urban ,Males,72,130
15,State - MIZORAM (15),InSpeech, Urban ,Females,43,183
15,State - MIZORAM (15),InMovement, Total ,Persons,601,1375
15,State - MIZORAM (15),InMovement, Total ,Males,415,747
15,State - MIZORAM (15),InMovement, Total ,Females,186,628
15,State - MIZORAM (15),InMovement, Rural ,Persons,367,774
15,State - MIZORAM (15),InMovement, Rural ,Males,243,408
15,State - MIZORAM (15),InMovement, Rural ,Females,124,366
15,State - MIZORAM (15),InMovement, Urban ,Persons,234,601
15,State - MIZORAM (15),InMovement, Urban ,Males,172,339
15,State - MIZORAM (15),InMovement, Urban ,Females,62,262
15,State - MIZORAM (15),MentalRetardation, Total ,Persons,443,1142
15,State - MIZORAM (15),MentalRetardation, Total ,Males,282,561
15,State - MIZORAM (15),MentalRetardation, Total ,Females,161,581
15,State - MIZORAM (15),MentalRetardation, Rural ,Persons,263,513
15,State - MIZORAM (15),MentalRetardation, Rural ,Males,164,246
15,State - MIZORAM (15),MentalRetardation, Rural ,Females,99,267
15,State - MIZORAM (15),MentalRetardation, Urban ,Persons,180,629
15,State - MIZORAM (15),MentalRetardation, Urban ,Males,118,315
15,State - MIZORAM (15),MentalRetardation, Urban ,Females,62,314
15,State - MIZORAM (15),MentalIllness, Total ,Persons,176,874
15,State - MIZORAM (15),MentalIllness, Total ,Males,106,470
15,State - MIZORAM (15),MentalIllness, Total ,Females,70,404
15,State - MIZORAM (15),MentalIllness, Rural ,Persons,111,312
15,State - MIZORAM (15),MentalIllness, Rural ,Males,68,129
15,State - MIZORAM (15),MentalIllness, Rural ,Females,43,183
15,State - MIZORAM (15),MentalIllness, Urban ,Persons,65,562
15,State - MIZORAM (15),MentalIllness, Urban ,Males,38,341
15,State - MIZORAM (15),MentalIllness, Urban ,Females,27,221
15,State - MIZORAM (15),AnyOther, Total ,Persons,789,1125
15,State - MIZORAM (15),AnyOther, Total ,Males,492,517
15,State - MIZORAM (15),AnyOther, Total ,Females,297,608
15,State - MIZORAM (15),AnyOther, Rural ,Persons,499,622
15,State - MIZORAM (15),AnyOther, Rural ,Males,299,289
15,State - MIZORAM (15),AnyOther, Rural ,Females,200,333
15,State - MIZORAM (15),AnyOther, Urban ,Persons,290,503
15,State - MIZORAM (15),AnyOther, Urban ,Males,193,228
15,State - MIZORAM (15),AnyOther, Urban ,Females,97,275
15,State - MIZORAM (15),MultipleDisability, Total ,Persons,483,1600
15,State - MIZORAM (15),MultipleDisability, Total ,Males,302,790
15,State - MIZORAM (15),MultipleDisability, Total ,Females,181,810
15,State - MIZORAM (15),MultipleDisability, Rural ,Persons,344,861
15,State - MIZORAM (15),MultipleDisability, Rural ,Males,209,406
15,State - MIZORAM (15),MultipleDisability, Rural ,Females,135,455
15,State - MIZORAM (15),MultipleDisability, Urban ,Persons,139,739
15,State - MIZORAM (15),MultipleDisability, Urban ,Males,93,384
15,State - MIZORAM (15),MultipleDisability, Urban ,Females,46,355
16,State - TRIPURA (16),TotalDisabledPopulation, Total ,Persons,21627,42719
16,State - TRIPURA (16),TotalDisabledPopulation, Total ,Males,16224,19258
16,State - TRIPURA (16),TotalDisabledPopulation, Total ,Females,5403,23461
16,State - TRIPURA (16),TotalDisabledPopulation, Rural ,Persons,15602,29340
16,State - TRIPURA (16),TotalDisabledPopulation, Rural ,Males,11439,13197
16,State - TRIPURA (16),TotalDisabledPopulation, Rural ,Females,4163,16143
16,State - TRIPURA (16),TotalDisabledPopulation, Urban ,Persons,6025,13379
16,State - TRIPURA (16),TotalDisabledPopulation, Urban ,Males,4785,6061
16,State - TRIPURA (16),TotalDisabledPopulation, Urban ,Females,1240,7318
16,State - TRIPURA (16),InSeeing, Total ,Persons,3853,6975
16,State - TRIPURA (16),InSeeing, Total ,Males,2818,2694
16,State - TRIPURA (16),InSeeing, Total ,Females,1035,4281
16,State - TRIPURA (16),InSeeing, Rural ,Persons,2780,4895
16,State - TRIPURA (16),InSeeing, Rural ,Males,2002,1911
16,State - TRIPURA (16),InSeeing, Rural ,Females,778,2984
16,State - TRIPURA (16),InSeeing, Urban ,Persons,1073,2080
16,State - TRIPURA (16),InSeeing, Urban ,Males,816,783
16,State - TRIPURA (16),InSeeing, Urban ,Females,257,1297
16,State - TRIPURA (16),InHearing, Total ,Persons,5407,6288
16,State - TRIPURA (16),InHearing, Total ,Males,4022,2360
16,State - TRIPURA (16),InHearing, Total ,Females,1385,3928
16,State - TRIPURA (16),InHearing, Rural ,Persons,4117,4468
16,State - TRIPURA (16),InHearing, Rural ,Males,2985,1667
16,State - TRIPURA (16),InHearing, Rural ,Females,1132,2801
16,State - TRIPURA (16),InHearing, Urban ,Persons,1290,1820
16,State - TRIPURA (16),InHearing, Urban ,Males,1037,693
16,State - TRIPURA (16),InHearing, Urban ,Females,253,1127
16,State - TRIPURA (16),InSpeech, Total ,Persons,1471,3096
16,State - TRIPURA (16),InSpeech, Total ,Males,1102,1436
16,State - TRIPURA (16),InSpeech, Total ,Females,369,1660
16,State - TRIPURA (16),InSpeech, Rural ,Persons,986,2053
16,State - TRIPURA (16),InSpeech, Rural ,Males,740,962
16,State - TRIPURA (16),InSpeech, Rural ,Females,246,1091
16,State - TRIPURA (16),InSpeech, Urban ,Persons,485,1043
16,State - TRIPURA (16),InSpeech, Urban ,Males,362,474
16,State - TRIPURA (16),InSpeech, Urban ,Females,123,569
16,State - TRIPURA (16),InMovement, Total ,Persons,3772,7935
16,State - TRIPURA (16),InMovement, Total ,Males,3079,4047
16,State - TRIPURA (16),InMovement, Total ,Females,693,3888
16,State - TRIPURA (16),InMovement, Rural ,Persons,2499,5516
16,State - TRIPURA (16),InMovement, Rural ,Males,2016,2830
16,State - TRIPURA (16),InMovement, Rural ,Females,483,2686
16,State - TRIPURA (16),InMovement, Urban ,Persons,1273,2419
16,State - TRIPURA (16),InMovement, Urban ,Males,1063,1217
16,State - TRIPURA (16),InMovement, Urban ,Females,210,1202
16,State - TRIPURA (16),MentalRetardation, Total ,Persons,985,3322
16,State - TRIPURA (16),MentalRetardation, Total ,Males,687,1671
16,State - TRIPURA (16),MentalRetardation, Total ,Females,298,1651
16,State - TRIPURA (16),MentalRetardation, Rural ,Persons,792,2235
16,State - TRIPURA (16),MentalRetardation, Rural ,Males,536,1104
16,State - TRIPURA (16),MentalRetardation, Rural ,Females,256,1131
16,State - TRIPURA (16),MentalRetardation, Urban ,Persons,193,1087
16,State - TRIPURA (16),MentalRetardation, Urban ,Males,151,567
16,State - TRIPURA (16),MentalRetardation, Urban ,Females,42,520
16,State - TRIPURA (16),MentalIllness, Total ,Persons,553,2356
16,State - TRIPURA (16),MentalIllness, Total ,Males,411,1172
16,State - TRIPURA (16),MentalIllness, Total ,Females,142,1184
16,State - TRIPURA (16),MentalIllness, Rural ,Persons,388,1477
16,State - TRIPURA (16),MentalIllness, Rural ,Males,286,707
16,State - TRIPURA (16),MentalIllness, Rural ,Females,102,770
16,State - TRIPURA (16),MentalIllness, Urban ,Persons,165,879
16,State - TRIPURA (16),MentalIllness, Urban ,Males,125,465
16,State - TRIPURA (16),MentalIllness, Urban ,Females,40,414
16,State - TRIPURA (16),AnyOther, Total ,Persons,4622,7203
16,State - TRIPURA (16),AnyOther, Total ,Males,3375,3130
16,State - TRIPURA (16),AnyOther, Total ,Females,1247,4073
16,State - TRIPURA (16),AnyOther, Rural ,Persons,3372,5077
16,State - TRIPURA (16),AnyOther, Rural ,Males,2379,2232
16,State - TRIPURA (16),AnyOther, Rural ,Females,993,2845
16,State - TRIPURA (16),AnyOther, Urban ,Persons,1250,2126
16,State - TRIPURA (16),AnyOther, Urban ,Males,996,898
16,State - TRIPURA (16),AnyOther, Urban ,Females,254,1228
16,State - TRIPURA (16),MultipleDisability, Total ,Persons,964,5544
16,State - TRIPURA (16),MultipleDisability, Total ,Males,730,2748
16,State - TRIPURA (16),MultipleDisability, Total ,Females,234,2796
16,State - TRIPURA (16),MultipleDisability, Rural ,Persons,668,3619
16,State - TRIPURA (16),MultipleDisability, Rural ,Males,495,1784
16,State - TRIPURA (16),MultipleDisability, Rural ,Females,173,1835
16,State - TRIPURA (16),MultipleDisability, Urban ,Persons,296,1925
16,State - TRIPURA (16),MultipleDisability, Urban ,Males,235,964
16,State - TRIPURA (16),MultipleDisability, Urban ,Females,61,961
17,State - MEGHALAYA (17),TotalDisabledPopulation, Total ,Persons,16724,27593
17,State - MEGHALAYA (17),TotalDisabledPopulation, Total ,Males,10209,13117
17,State - MEGHALAYA (17),TotalDisabledPopulation, Total ,Females,6515,14476
17,State - MEGHALAYA (17),TotalDisabledPopulation, Rural ,Persons,14750,22816
17,State - MEGHALAYA (17),TotalDisabledPopulation, Rural ,Males,8718,10858
17,State - MEGHALAYA (17),TotalDisabledPopulation, Rural ,Females,6032,11958
17,State - MEGHALAYA (17),TotalDisabledPopulation, Urban ,Persons,1974,4777
17,State - MEGHALAYA (17),TotalDisabledPopulation, Urban ,Males,1491,2259
17,State - MEGHALAYA (17),TotalDisabledPopulation, Urban ,Females,483,2518
17,State - MEGHALAYA (17),InSeeing, Total ,Persons,2846,4134
17,State - MEGHALAYA (17),InSeeing, Total ,Males,1708,1786
17,State - MEGHALAYA (17),InSeeing, Total ,Females,1138,2348
17,State - MEGHALAYA (17),InSeeing, Rural ,Persons,2547,3522
17,State - MEGHALAYA (17),InSeeing, Rural ,Males,1488,1538
17,State - MEGHALAYA (17),InSeeing, Rural ,Females,1059,1984
17,State - MEGHALAYA (17),InSeeing, Urban ,Persons,299,612
17,State - MEGHALAYA (17),InSeeing, Urban ,Males,220,248
17,State - MEGHALAYA (17),InSeeing, Urban ,Females,79,364
17,State - MEGHALAYA (17),InHearing, Total ,Persons,5639,6714
17,State - MEGHALAYA (17),InHearing, Total ,Males,3495,3056
17,State - MEGHALAYA (17),InHearing, Total ,Females,2144,3658
17,State - MEGHALAYA (17),InHearing, Rural ,Persons,4852,5750
17,State - MEGHALAYA (17),InHearing, Rural ,Males,2860,2636
17,State - MEGHALAYA (17),InHearing, Rural ,Females,1992,3114
17,State - MEGHALAYA (17),InHearing, Urban ,Persons,787,964
17,State - MEGHALAYA (17),InHearing, Urban ,Males,635,420
17,State - MEGHALAYA (17),InHearing, Urban ,Females,152,544
17,State - MEGHALAYA (17),InSpeech, Total ,Persons,958,1749
17,State - MEGHALAYA (17),InSpeech, Total ,Males,575,837
17,State - MEGHALAYA (17),InSpeech, Total ,Females,383,912
17,State - MEGHALAYA (17),InSpeech, Rural ,Persons,867,1462
17,State - MEGHALAYA (17),InSpeech, Rural ,Males,517,711
17,State - MEGHALAYA (17),InSpeech, Rural ,Females,350,751
17,State - MEGHALAYA (17),InSpeech, Urban ,Persons,91,287
17,State - MEGHALAYA (17),InSpeech, Urban ,Males,58,126
17,State - MEGHALAYA (17),InSpeech, Urban ,Females,33,161
17,State - MEGHALAYA (17),InMovement, Total ,Persons,1637,3675
17,State - MEGHALAYA (17),InMovement, Total ,Males,1093,1905
17,State - MEGHALAYA (17),InMovement, Total ,Females,544,1770
17,State - MEGHALAYA (17),InMovement, Rural ,Persons,1455,3045
17,State - MEGHALAYA (17),InMovement, Rural ,Males,954,1581
17,State - MEGHALAYA (17),InMovement, Rural ,Females,501,1464
17,State - MEGHALAYA (17),InMovement, Urban ,Persons,182,630
17,State - MEGHALAYA (17),InMovement, Urban ,Males,139,324
17,State - MEGHALAYA (17),InMovement, Urban ,Females,43,306
17,State - MEGHALAYA (17),MentalRetardation, Total ,Persons,620,1712
17,State - MEGHALAYA (17),MentalRetardation, Total ,Males,375,860
17,State - MEGHALAYA (17),MentalRetardation, Total ,Females,245,852
17,State - MEGHALAYA (17),MentalRetardation, Rural ,Persons,551,1237
17,State - MEGHALAYA (17),MentalRetardation, Rural ,Males,324,604
17,State - MEGHALAYA (17),MentalRetardation, Rural ,Females,227,633
17,State - MEGHALAYA (17),MentalRetardation, Urban ,Persons,69,475
17,State - MEGHALAYA (17),MentalRetardation, Urban ,Males,51,256
17,State - MEGHALAYA (17),MentalRetardation, Urban ,Females,18,219
17,State - MEGHALAYA (17),MentalIllness, Total ,Persons,613,1727
17,State - MEGHALAYA (17),MentalIllness, Total ,Males,323,851
17,State - MEGHALAYA (17),MentalIllness, Total ,Females,290,876
17,State - MEGHALAYA (17),MentalIllness, Rural ,Persons,561,1320
17,State - MEGHALAYA (17),MentalIllness, Rural ,Males,291,631
17,State - MEGHALAYA (17),MentalIllness, Rural ,Females,270,689
17,State - MEGHALAYA (17),MentalIllness, Urban ,Persons,52,407
17,State - MEGHALAYA (17),MentalIllness, Urban ,Males,32,220
17,State - MEGHALAYA (17),MentalIllness, Urban ,Females,20,187
17,State - MEGHALAYA (17),AnyOther, Total ,Persons,3598,5119
17,State - MEGHALAYA (17),AnyOther, Total ,Males,2150,2436
17,State - MEGHALAYA (17),AnyOther, Total ,Females,1448,2683
17,State - MEGHALAYA (17),AnyOther, Rural ,Persons,3165,4195
17,State - MEGHALAYA (17),AnyOther, Rural ,Males,1837,2007
17,State - MEGHALAYA (17),AnyOther, Rural ,Females,1328,2188
17,State - MEGHALAYA (17),AnyOther, Urban ,Persons,433,924
17,State - MEGHALAYA (17),AnyOther, Urban ,Males,313,429
17,State - MEGHALAYA (17),AnyOther, Urban ,Females,120,495
17,State - MEGHALAYA (17),MultipleDisability, Total ,Persons,813,2763
17,State - MEGHALAYA (17),MultipleDisability, Total ,Males,490,1386
17,State - MEGHALAYA (17),MultipleDisability, Total ,Females,323,1377
